mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10,user_id,algorithm
0.25,0.45539682539682536,0.6132355269353261,0.0,0.0,0.0,0.25,0.4,0.5,46,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,47,SCSA-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.5972789115646258,0.7138991108355571,0.0,0.0,0.3333333333333333,0.5,0.6,0.7,48,SCSA-STATE_ART-SCSA_PLUS_V3
0.2,0.3923809523809524,0.5701022001683288,0.0,0.0,0.0,0.0,0.2,0.5,49,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,50,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7000000000000001,0.8529278650606567,1.0,0.5,0.3333333333333333,0.5,0.6,0.3,51,SCSA-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.7182539682539681,0.8843252268199594,1.0,1.0,0.6666666666666666,0.5,0.4,0.4,54,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.35,0.5640920940185894,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,61,SCSA-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.5806878306878306,0.7945570282173817,1.0,0.5,0.3333333333333333,0.25,0.4,0.6,63,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.6771825396825396,0.8547658317433304,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,66,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,68,SCSA-STATE_ART-SCSA_PLUS_V3
0.16666666666666666,0.23888888888888885,0.4508533838815827,0.0,0.0,0.0,0.0,0.0,0.3,70,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.8095238095238094,0.9217868789962071,1.0,1.0,0.6666666666666666,0.5,0.4,0.3,73,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,74,SCSA-STATE_ART-SCSA_PLUS_V3
0.5,0.43214285714285716,0.640293831648171,0.0,0.5,0.3333333333333333,0.25,0.4,0.4,76,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,77,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,78,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,79,SCSA-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SCSA-STATE_ART-SCSA_PLUS_V3
0.2,0.3047619047619048,0.5115075476638682,0.0,0.0,0.0,0.0,0.2,0.4,1,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8644345238095238,0.9466454870600814,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,2,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.26785714285714285,0.46845052016107697,0.0,0.0,0.0,0.25,0.2,0.2,3,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.5160714285714285,0.6635732618910778,0.0,0.0,0.3333333333333333,0.25,0.4,0.6,4,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2,5,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.29166666666666663,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,6,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.24074074074074073,0.45846073882962946,0.0,0.0,0.0,0.0,0.2,0.3,7,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7972222222222223,0.9053568677805113,1.0,0.5,0.6666666666666666,0.75,0.8,0.8,8,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,9,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.4695767195767196,0.6432558214679751,0.0,0.0,0.3333333333333333,0.25,0.4,0.6,10,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.719047619047619,0.870715242300424,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,11,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.4910714285714286,0.6389751319299919,0.0,0.0,0.0,0.25,0.4,0.6,12,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5166666666666666,0.7597974756082397,1.0,0.5,0.3333333333333333,0.25,0.2,0.4,13,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7958333333333333,0.9238417859169579,1.0,1.0,0.6666666666666666,0.75,0.8,0.6,15,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.2,0.38685280723454163,0.0,0.0,0.0,0.0,0.2,0.1,16,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.16666666666666666,0.16666666666666666,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.1,17,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,18,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,19,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2,20,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,21,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5806878306878306,0.7945570282173817,1.0,0.5,0.3333333333333333,0.25,0.4,0.6,22,SCSA-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7342857142857143,0.8954442351097145,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,24,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,25,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6555555555555556,0.8395700624665824,1.0,0.5,0.6666666666666666,0.5,0.4,0.3,26,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,28,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6370370370370371,0.8357173251870647,1.0,0.5,0.6666666666666666,0.5,0.4,0.6,29,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8956845238095238,0.9641803458261542,1.0,1.0,1.0,0.75,0.8,0.8,30,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.25,0.4652347214527331,0.0,0.0,0.0,0.0,0.2,0.3,31,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.2361111111111111,0.448643819352159,0.0,0.0,0.0,0.25,0.2,0.2,32,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7968253968253968,0.9044067485064367,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,33,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5533333333333333,0.710110280620427,0.0,0.5,0.3333333333333333,0.5,0.6,0.5,34,SCSA-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9704861111111112,0.9918291064614978,1.0,1.0,1.0,1.0,1.0,0.8,36,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.43333333333333335,0.6084170171049966,0.0,0.0,0.3333333333333333,0.25,0.4,0.4,37,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,38,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6428571428571428,0.8276904491046954,1.0,0.5,0.3333333333333333,0.5,0.4,0.4,40,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,41,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.3291666666666666,0.5375449618872555,0.0,0.0,0.0,0.25,0.2,0.4,42,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.373015873015873,0.5937751258332797,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,43,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.740702947845805,0.8078696883910291,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,44,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.4981481481481482,0.6634386775986221,0.0,0.0,0.3333333333333333,0.5,0.4,0.6,45,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.45539682539682536,0.6132355269353261,0.0,0.0,0.0,0.25,0.4,0.5,46,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,47,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.5972789115646258,0.7138991108355571,0.0,0.0,0.3333333333333333,0.5,0.6,0.7,48,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.3923809523809524,0.5701022001683288,0.0,0.0,0.0,0.0,0.2,0.5,49,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,50,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7000000000000001,0.8529278650606567,1.0,0.5,0.3333333333333333,0.5,0.6,0.3,51,SCSA-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7182539682539681,0.8843252268199594,1.0,1.0,0.6666666666666666,0.5,0.4,0.4,54,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.35,0.5640920940185894,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,61,SCSA-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5806878306878306,0.7945570282173817,1.0,0.5,0.3333333333333333,0.25,0.4,0.6,63,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6771825396825396,0.8547658317433304,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,66,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,68,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.16666666666666666,0.23888888888888885,0.4508533838815827,0.0,0.0,0.0,0.0,0.0,0.3,70,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8095238095238094,0.9217868789962071,1.0,1.0,0.6666666666666666,0.5,0.4,0.3,73,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,74,SCSA-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.43214285714285716,0.640293831648171,0.0,0.5,0.3333333333333333,0.25,0.4,0.4,76,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,77,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,78,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,79,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SCSA-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9093537414965985,0.9683310355387569,1.0,1.0,1.0,0.75,0.8,0.7,1,SCSA_PLUS
1.0,0.7968253968253968,0.9044067485064367,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,2,SCSA_PLUS
0.3333333333333333,0.30634920634920637,0.5267175784514114,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,3,SCSA_PLUS
1.0,0.8392857142857142,0.9427731067700876,1.0,1.0,1.0,0.75,0.6,0.5,4,SCSA_PLUS
0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2,5,SCSA_PLUS
0.2,0.273015873015873,0.4792350074047671,0.0,0.0,0.0,0.0,0.2,0.3,6,SCSA_PLUS
0.5,0.6083333333333333,0.7315682114753617,0.0,0.5,0.6666666666666666,0.5,0.6,0.4,7,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,SCSA_PLUS
0.2,0.29583333333333334,0.5045320587035326,0.0,0.0,0.0,0.0,0.2,0.4,9,SCSA_PLUS
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,10,SCSA_PLUS
0.25,0.41349206349206347,0.5890235817902482,0.0,0.0,0.0,0.25,0.2,0.5,11,SCSA_PLUS
1.0,0.9415178571428572,0.9830168297915421,1.0,1.0,1.0,1.0,1.0,0.8,12,SCSA_PLUS
1.0,0.7041666666666666,0.8665427526082052,1.0,0.5,0.6666666666666666,0.75,0.6,0.4,13,SCSA_PLUS
0.2,0.3047619047619048,0.5115075476638682,0.0,0.0,0.0,0.0,0.2,0.4,15,SCSA_PLUS
0.25,0.43,0.6031171482531632,0.0,0.0,0.0,0.25,0.4,0.5,16,SCSA_PLUS
1.0,0.49583333333333335,0.7438924904678291,1.0,0.5,0.3333333333333333,0.25,0.2,0.4,17,SCSA_PLUS
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,18,SCSA_PLUS
0.2,0.2,0.41443699955334395,0.0,0.0,0.0,0.0,0.2,0.2,19,SCSA_PLUS
1.0,0.8333333333333333,0.9197207891481876,1.0,0.5,0.6666666666666666,0.5,0.4,0.2,20,SCSA_PLUS
0.3333333333333333,0.36507936507936506,0.558226059985166,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,21,SCSA_PLUS
1.0,0.9159722222222222,0.9748459362530401,1.0,1.0,1.0,1.0,1.0,0.8,22,SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,SCSA_PLUS
1.0,0.7377551020408164,0.8824387627196182,1.0,0.5,0.6666666666666666,0.75,0.6,0.7,24,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,SCSA_PLUS
0.2,0.24285714285714285,0.4415801103577823,0.0,0.0,0.0,0.0,0.2,0.2,26,SCSA_PLUS
0.5,0.6635912698412698,0.7698461250098078,0.0,0.5,0.3333333333333333,0.5,0.6,0.8,27,SCSA_PLUS
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,28,SCSA_PLUS
0.3333333333333333,0.4015873015873016,0.5938524313109838,0.0,0.0,0.3333333333333333,0.25,0.4,0.4,29,SCSA_PLUS
1.0,0.5973544973544974,0.8078182009897891,1.0,0.5,0.3333333333333333,0.5,0.4,0.6,30,SCSA_PLUS
0.5,0.5238095238095237,0.6947702914378464,0.0,0.5,0.6666666666666666,0.5,0.4,0.4,31,SCSA_PLUS
1.0,0.5916666666666667,0.7988614740430418,1.0,0.5,0.3333333333333333,0.25,0.4,0.3,32,SCSA_PLUS
1.0,0.625925925925926,0.8240133229614812,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,33,SCSA_PLUS
1.0,0.5535714285714285,0.7737459235132745,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,34,SCSA_PLUS
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,35,SCSA_PLUS
1.0,0.8956845238095238,0.9641803458261542,1.0,1.0,1.0,0.75,0.8,0.8,36,SCSA_PLUS
0.5,0.6441043083900226,0.7571453504280035,0.0,0.5,0.3333333333333333,0.5,0.6,0.7,37,SCSA_PLUS
1.0,0.908531746031746,0.971614045963685,1.0,1.0,1.0,1.0,0.8,0.8,38,SCSA_PLUS
0.25,0.4023809523809524,0.5849654724986935,0.0,0.0,0.0,0.25,0.2,0.5,39,SCSA_PLUS
1.0,0.9583333333333334,0.9876712785649565,1.0,1.0,1.0,1.0,1.0,0.6,40,SCSA_PLUS
0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1,41,SCSA_PLUS
1.0,0.6160714285714286,0.8112537795184348,1.0,0.5,0.3333333333333333,0.25,0.4,0.6,42,SCSA_PLUS
0.25,0.31726190476190474,0.5286154657071804,0.0,0.0,0.0,0.25,0.2,0.4,43,SCSA_PLUS
0.5,0.5333333333333333,0.7094100882694506,0.0,0.5,0.6666666666666666,0.5,0.4,0.5,44,SCSA_PLUS
0.3333333333333333,0.5267195767195767,0.6781191542888785,0.0,0.0,0.3333333333333333,0.5,0.6,0.6,45,SCSA_PLUS
0.5,0.6218253968253968,0.7424242840075184,0.0,0.5,0.3333333333333333,0.5,0.6,0.6,46,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,47,SCSA_PLUS
1.0,0.7377551020408164,0.8824387627196182,1.0,0.5,0.6666666666666666,0.75,0.6,0.7,48,SCSA_PLUS
1.0,0.6518707482993197,0.8317144247565925,1.0,0.5,0.3333333333333333,0.5,0.4,0.7,49,SCSA_PLUS
1.0,0.8260204081632653,0.9132861715058803,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,50,SCSA_PLUS
1.0,0.975,0.9933222998814618,1.0,1.0,1.0,1.0,1.0,0.8,51,SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,SCSA_PLUS
1.0,0.75,0.9005471983095722,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,54,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,55,SCSA_PLUS
0.5,0.5882936507936508,0.7374315349320489,0.0,0.5,0.6666666666666666,0.5,0.4,0.6,57,SCSA_PLUS
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,58,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SCSA_PLUS
0.5,0.5977777777777777,0.7376801427060833,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,61,SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,SCSA_PLUS
0.5,0.5,0.6858983354753491,0.0,0.5,0.3333333333333333,0.5,0.4,0.5,63,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,66,SCSA_PLUS
1.0,0.9111111111111111,0.9708923176105698,1.0,1.0,1.0,1.0,0.8,0.5,67,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,SCSA_PLUS
1.0,0.8976190476190476,0.9682087825918936,1.0,1.0,1.0,1.0,0.8,0.7,71,SCSA_PLUS
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,72,SCSA_PLUS
0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1,73,SCSA_PLUS
0.3333333333333333,0.4444444444444444,0.6039071644781281,0.0,0.0,0.3333333333333333,0.5,0.4,0.3,74,SCSA_PLUS
0.2,0.31666666666666665,0.5204370438439433,0.0,0.0,0.0,0.0,0.2,0.4,76,SCSA_PLUS
0.5,0.6185374149659862,0.7577448780125856,0.0,0.5,0.6666666666666666,0.5,0.6,0.7,77,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,78,SCSA_PLUS
1.0,0.6771825396825396,0.8547658317433304,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,79,SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SCSA_PLUS
