text,item_id,user_who_published,user_id,ranking,rating,like_count,retweet_count,reply_count,quote_count,algorithm,date
Take a gaming break with @sairamueller! Monday Funday is about to start:  https://t.co/oC4Th9qZ3C https://t.co/Rk3I6pYk6P,1369075112432046081,1344951,31.0,7.0,1.0,7,3,1,0,CS-SCSA_PLUS,2023-08-19
"In On Tech, @shiraovide writes about her pandemic BFF: a website called JustWatch that makes finding where shows or movies are streaming online super easy. https://t.co/A4A8XHk4Ew",1364961278729551872,14434070,31.0,8.0,4.0,2,1,0,0,CS-SCSA_PLUS,2023-08-19
"The Perseverance rover is just hours away from the most intense seven minutes of its existence - trying to land on Mars.

https://t.co/A4cmdtbrWV",1362439231080169474,1124816718,31.0,9.0,3.0,1,0,0,0,CS-SCSA_PLUS,2023-08-19
AerCap confirms aircraft-leasing business talks with General Electric https://t.co/f0NjV4pptQ https://t.co/asVUWwjIIl,1369304506064908290,25562270,31.0,10.0,3.0,0,0,0,0,CS-SCSA_PLUS,2023-08-19
"In honor of #internationalwomensday , here’s one of the missus cutting the rug (pre covid) #girlpower https://t.co/iyC4rd7G7w",1369037449431715843,47786101,31.0,1.0,2.0,34460,1287,282,91,B1-SCSA_PLUS,2023-08-19
"Thank you to the amazing cast, crew and people of Abu Dhabi. That’s a wrap. #MissionImpossibleFallout https://t.co/yKhcO9Cy61",978748491936780289,48410093,31.0,2.0,4.0,21589,3060,841,232,B1-SCSA_PLUS,2023-08-19
treeversal https://t.co/soKZGgACLC,1364590913369083904,113696373,31.0,3.0,3.0,6498,303,129,17,B1-SCSA_PLUS,2023-08-19
"Masks help stop COVID-19 from spreading. When you wear a mask, you're helping to protect those around you. Thanks for the nomination @MIYAVI_OFFICIAL

I nominate @DonCheadle to take the #WearAMask challenge! https://t.co/psgU8HU44o",1307034079381065732,75974281,31.0,4.0,4.0,4402,575,116,42,B1-SCSA_PLUS,2023-08-19
"@DestinyTheGame ?
?",1356766464162762754,252882791,31.0,5.0,3.0,1546,61,17,2,B1-SCSA_PLUS,2023-08-19
Calling all BRAWLERS! We’re giving out Steam codes for the #KnockoutCity Closed Beta this weekend (NA/EU only) for you and your Crew. Who’s up first? ?,1362196257624625152,15234657,31.0,6.0,1.0,209,22,167,5,B1-SCSA_PLUS,2023-08-19
Coca-Cola company trials first paper bottle https://t.co/lUvIuJOzPv,1360224092427812866,621583,31.0,7.0,4.0,69,31,5,5,B1-SCSA_PLUS,2023-08-19
"At a Dolce &amp; Gabbana event during Milan Fashion Week, a fleet of drones stole the show. https://t.co/UiCk5lMXj9 https://t.co/PYyzkZE6fr",970013213092757504,42703075,31.0,8.0,4.0,29,34,5,12,B1-SCSA_PLUS,2023-08-19
Black and LGBT Edinburgh University students attacked in Zoom meeting https://t.co/Ak4XnXDbCu,1362196930252726277,621583,31.0,9.0,3.0,13,15,3,1,B1-SCSA_PLUS,2023-08-19
@gracewein ?,1322130577684942848,2439032786,31.0,10.0,2.0,14,1,1,0,B1-SCSA_PLUS,2023-08-19
"Consume movies and books like you would a nutritious meal and reflect on what you liked about them or what you’d change about them. Use all these things to develop your own artistic voice and perspective. Oh and draw A LOT!” –Sunmee Joh, Story Artist⠀",1367894335233142789,43192807,30.0,1.0,4.0,233,30,4,1,SCSA-SCSA_PLUS,2023-08-19
"It's also a time to broaden the awareness of our history and our accomplishments.” - John LeGrande, Animation Technical Supervisor (Animation Department)",1363941648812675075,43192807,30.0,2.0,5.0,198,19,1,1,SCSA-SCSA_PLUS,2023-08-19
"@KyleCGShore @ChallengeMTV @MTV @NetflixUK Started from the Shore, now you're here!",1369017812165881859,16573941,30.0,3.0,3.0,205,8,18,2,SCSA-SCSA_PLUS,2023-08-19
"-Hayley Iben, Director, Engineering",1367930915733835777,43192807,30.0,4.0,4.0,197,15,0,0,SCSA-SCSA_PLUS,2023-08-19
"13 Going on 30, I Know This Much Is True, The Normal Heart and You Can Count On Me are all streaming on @hbomax.",1367912923641737216,15635604,30.0,5.0,4.0,135,9,2,0,SCSA-SCSA_PLUS,2023-08-19
@Tim_Burgess @robbiesbrewery Enjoy  ?,1365320876510560258,19114743,30.0,6.0,5.0,74,0,5,0,SCSA-SCSA_PLUS,2023-08-19
Offer valid in US only.,1367565062328623104,82652901,30.0,7.0,3.0,53,3,7,4,SCSA-SCSA_PLUS,2023-08-19
@maxinebakers @_beckstie @RayAblack excellent point!,1367604109113655297,16573941,30.0,8.0,4.0,23,1,2,0,SCSA-SCSA_PLUS,2023-08-19
@phoebe_fara @billieeilish @rjcutler @RottenTomatoes What moment inspired you the most from the film? ?,1368286394792046596,82652901,30.0,9.0,4.0,0,0,1,0,SCSA-SCSA_PLUS,2023-08-19
@ciarabow99 @billieeilish @finneas Dynamic duo ? ?,1367315410106736640,82652901,30.0,10.0,4.0,1,0,0,0,SCSA-SCSA_PLUS,2023-08-19
"Go nuts! #ChipNDaleParkLife, an Original Series, starts streaming July 23 on #DisneyPlus. https://t.co/epMXyYt6ve",1364666742916583427,985916593065476096,30.0,1.0,3.0,1200,198,29,74,SC-SCSA_PLUS,2023-08-19
@segalink @davido We're still grooving from his scene. What an icon!,1368641210533830657,17220817,30.0,2.0,4.0,700,148,14,1,SC-SCSA_PLUS,2023-08-19
"In 2020, The Old Guard made Gina Prince-Bythewood the first Black woman to direct a superhero movie. https://t.co/Lygi2vWknf",1367521202042933249,16573941,30.0,3.0,4.0,643,55,16,4,SC-SCSA_PLUS,2023-08-19
@accessonline @theJackMessina @HollyTaylor97 @Misspkc @jeff_rake @JR8Ramirez @lunablaise @JoshDallas @melissaroxburgh There's more to be revealed. #Manifest Season 3 premieres April 1 on NBC. https://t.co/5LAIY78d0k,1367300793485828097,26585095,30.0,4.0,3.0,96,29,3,9,SC-SCSA_PLUS,2023-08-19
"@ava @luluwang @PattyJenks @Martha_Coolidge @BarbraStreisand @TheMaryLambert
@MiraPagliNair @JulieDash @big_pix @IamDeepaMehta @cdunye @emeraldfennell @ReginaKing @CathyYan @kasi_lemmons",1369075493753020420,17602896,30.0,5.0,4.0,23,2,0,0,SC-SCSA_PLUS,2023-08-19
@qayyumabro @dazchild @scottishwildcat @BrianBarilla Happy to help out here! Nvidia says it will deliberately reduce the efficiency of its latest card by 50% when it is used to mine the crypto-currency Ethereum - but it will also sell a bespoke crypto-currency mining processor,1362776603047165957,621583,30.0,6.0,4.0,2,0,1,1,SC-SCSA_PLUS,2023-08-19
"@joanchenchong @GPBmadeit @C_Hardwicke @lenadunham @Miranda_July @VeraFarmiga @DirSusanneBier @PhyllidaLloyd @AmmaAsante
@mimi_leder @Almaharel @oliviawilde",1369075561981566976,17602896,30.0,7.0,4.0,19,1,0,0,SC-SCSA_PLUS,2023-08-19
@NBCTheVoice @blakeshelton @kellyclarkson @johnlegend @nickjonas We're so excited! https://t.co/unCsBKXhhO,1366443197166096385,26585095,30.0,8.0,2.0,15,0,0,0,SC-SCSA_PLUS,2023-08-19
@Jul_Worthington @kraftmacncheese @malcolmariefilm @Zendaya @NetflixFilm i have to admit: a plate would have never occurred to me....,1367237010608431106,16573941,30.0,9.0,2.0,10,1,1,0,SC-SCSA_PLUS,2023-08-19
"@prcowboys @ZamundaRoyals @AkileyLove @shariheadley @bellamurphy__ No lies detected, Pam! ? https://t.co/eXJimwhNe6",1369034842222985216,17220817,30.0,10.0,4.0,4,3,0,0,SC-SCSA_PLUS,2023-08-19
"Soundcheck, one day before the start of last year’s #KnotfestRoadshow US Tour. https://t.co/Ty0zS0Y8wX",1290776688284954625,108361327,30.0,1.0,3.0,3763,336,25,10,CS-SCSA_PLUS,2023-08-19
These Judas Priest pumpkins were made a few years ago by talented fan @MissLesieD. Happy Halloween ? https://t.co/1xTPpH2DDN,1322524023117533184,2485505982,30.0,2.0,4.0,1454,174,40,9,CS-SCSA_PLUS,2023-08-19
"We're extending the opportunity to watch #HelpingHands2020! All funds raised by ticket purchases still go straight to the @AWMHFoundation to support communities in need.

The show will be available to buy until 11:59PM PST on #GivingTuesday, Dec 1st. ➡️ https://t.co/2go2Bcb5O9 https://t.co/Jt82drIU9f",1329121235423297537,238475531,30.0,3.0,5.0,1091,137,17,17,CS-SCSA_PLUS,2023-08-19
"M. Shadows and Johnny Christ cover ""the definitive Avenged Sevenfold solo,"" bombastic re-intro drums and more in Breakdown: ""Bat Country"" Part 2. https://t.co/cI6NMS5VWB",1139203333607043073,89366493,30.0,4.0,4.0,823,137,13,5,CS-SCSA_PLUS,2023-08-19
"Bitcoin transactions leave an enormous carbon footprint.

“Will owning bitcoins become a status symbol — or a scarlet letter for a new generation of climate-focused investors wise to the challenges it poses?” our columnist @andrewrsorkin asks. https://t.co/ffWAwxWpVE",1369307789932265473,14434070,30.0,5.0,5.0,48,17,31,9,CS-SCSA_PLUS,2023-08-19
"Here are some images that bring me joy.

Catch up on the latest episode of Painting With John, now on @hbomax. https://t.co/OmnkCttjCa",1363171557250596864,15635604,30.0,6.0,3.0,89,10,2,2,CS-SCSA_PLUS,2023-08-19
"When the most advanced hackers succeed in breaking in to iPhone's famous walled garden, something strange happens.  https://t.co/aAQfDiaGhk",1369605185455017984,15808647,30.0,7.0,5.0,29,10,0,2,CS-SCSA_PLUS,2023-08-19
Jason Sudeikis = Our MVP! Congratulations to @JasonSudeikis for winning the #CriticsChoice for Best Actor in a Comedy Series. #TedLasso @AppleTV @CriticsChoice,1368741071870562307,18256664,30.0,8.0,3.0,42,0,0,0,CS-SCSA_PLUS,2023-08-19
Hyundai's new all-electric SUV could have the power and price to compete against the Tesla Model 3 and Chevrolet Bolt EV. https://t.co/ub4MBvddxV,968536670105726977,42703075,30.0,9.0,4.0,11,10,3,2,CS-SCSA_PLUS,2023-08-19
@missmayim @CallMeKatFOX We NEED those pajamas! ?,1367214933423706113,18256664,30.0,10.0,3.0,14,1,0,0,CS-SCSA_PLUS,2023-08-19
"What’s your favorite Pixar love story? Use:
?  for Carl and Ellie
? for WALL•E and EVE
? for Uke and Lele
?‍? for Colette and Linguini
Other: (please specify below) https://t.co/wc4qUsiViJ",1360680119854104582,43192807,30.0,1.0,5.0,4938,474,947,253,B1-SCSA_PLUS,2023-08-19
"Introducing Calls, a show unlike any you’ve seen or heard before. This groundbreaking new series is told entirely through 12-minute phone conversations. Featuring @nickjonas, @lilycollins, @pedropascal1 &amp; more.

Watch #CallsTV on Apple TV+ https://t.co/jRKMrqbv8u https://t.co/VTjqGVBbTN",1367128088832745476,82652901,30.0,2.0,3.0,1504,332,58,378,B1-SCSA_PLUS,2023-08-19
Have you seen our 360 Virtual Pop Up store yet? Join the experience + get exclusive items here: https://t.co/ZAjFrJxdqa https://t.co/jP41j4wQDf,1292597118763319296,108361327,30.0,3.0,3.0,1399,182,11,4,B1-SCSA_PLUS,2023-08-19
"Soundtrack your life with these words of wisdom from Jon Batiste, Jazz Composer and Arranger on Soul. Art by Xia Gordon (@carefulblackgrl) https://t.co/3X78Idatvx",1362129662336450560,43192807,30.0,4.0,4.0,810,99,12,2,B1-SCSA_PLUS,2023-08-19
"It's been 35 years since #PrettyInPink was released, and we're still #TeamDuckie. What's your favorite scene? ? https://t.co/lKeZjcbomx https://t.co/ygiI6yJ0Ez",1366102978739007492,17602896,30.0,5.0,3.0,441,80,33,28,B1-SCSA_PLUS,2023-08-19
"Congratulations to @SachaBaronCohen, winner of Best Performance by an Actor in a Motion Picture - Musical or Comedy, #BoratSubsequentMoviefilm ?? #GoldenGlobes https://t.co/t9yhDTmeDV",1366239727402196996,17602896,30.0,6.0,5.0,284,34,6,7,B1-SCSA_PLUS,2023-08-19
Power this big should be experienced in @IMAX. See the #NewMutants now playing in IMAX theaters. Get tickets now; https://t.co/pjNVskJftL https://t.co/hADiLP5RRC,1300100975793901569,203162990,30.0,7.0,5.0,174,20,5,4,B1-SCSA_PLUS,2023-08-19
"What better way to spend #WorldWildlifeDay than a rewatch of #PlanetEarth2, the #1 Top-Rated TV series on #IMDb. What's your favorite scene? https://t.co/dUNp1avUBX ???? https://t.co/Qr1R87dg1D",1367120318012280838,17602896,30.0,8.0,4.0,119,32,4,4,B1-SCSA_PLUS,2023-08-19
@Naomi_Ohayon @nbcsvu That's what happens when you're a legend! ?,1366242438717661187,26585095,30.0,9.0,2.0,21,3,0,1,B1-SCSA_PLUS,2023-08-19
@SHO_Shameless ?✨Let it wash away✨?,1369037334885265408,18256664,30.0,10.0,3.0,15,0,0,0,B1-SCSA_PLUS,2023-08-19
I’ll see you guys in the YouTube premiere page chat before midnight to answer some questions ?‍♀️,1337022746824499203,17919972,29.0,1.0,4.0,118429,8165,2041,1841,SCSA-SCSA_PLUS,2023-08-19
"If you bought or found them unknowingly, the reward is the same. I continue to love you Ryan Fischer, you risked your life to fight for our family. You’re forever a hero.",1365416645624143873,14230524,29.0,2.0,3.0,114560,10398,1962,337,SCSA-SCSA_PLUS,2023-08-19
"My intention is to acknowledge our past, be healing for our present, and passionate for a future where we work together lovingly. I will sing to the hearts of all people who live on this land. Respectfully and kindly, Lady Gaga. ❤️????",1351920546011893761,14230524,29.0,3.0,3.0,112780,8208,2781,475,SCSA-SCSA_PLUS,2023-08-19
"@yelyahwilliams This made my heart race/double in size/turn into a confetti cloud of petals, thank you so much. You’re incredible. And this was so nice to read ??",1337463904566456320,17919972,29.0,4.0,3.0,65565,5177,2781,2813,SCSA-SCSA_PLUS,2023-08-19
@mytexaselly @SelenaFanClub you are so talented!!,1353502767352926208,23375688,29.0,5.0,3.0,4023,349,221,45,SCSA-SCSA_PLUS,2023-08-19
"Consume movies and books like you would a nutritious meal and reflect on what you liked about them or what you’d change about them. Use all these things to develop your own artistic voice and perspective. Oh and draw A LOT!” –Sunmee Joh, Story Artist⠀",1367894335233142789,43192807,29.0,6.0,4.0,233,30,4,1,SCSA-SCSA_PLUS,2023-08-19
"It's also a time to broaden the awareness of our history and our accomplishments.” - John LeGrande, Animation Technical Supervisor (Animation Department)",1363941648812675075,43192807,29.0,7.0,4.0,198,19,1,1,SCSA-SCSA_PLUS,2023-08-19
and the ones that will keep me up at night https://t.co/rtam056pbR,1367947939579006979,156516240,29.0,8.0,5.0,188,0,8,1,SCSA-SCSA_PLUS,2023-08-19
the baby faces https://t.co/eu9BWoyWPt,1367946026674352134,156516240,29.0,9.0,4.0,31,0,1,1,SCSA-SCSA_PLUS,2023-08-19
@NBCTheVoice @blakeshelton @kellyclarkson @johnlegend @nickjonas We're so excited! https://t.co/unCsBKXhhO,1366443197166096385,26585095,29.0,10.0,5.0,15,0,0,0,SCSA-SCSA_PLUS,2023-08-19
"And I loved creating these songs with Aaron Dessner, Jack Antonoff, WB, and Justin Vernon. We’ve also welcomed some new (and longtime) friends to our musical kitchen table this time around...",1337020338916499463,17919972,29.0,1.0,3.0,143975,9658,1038,2624,SC-SCSA_PLUS,2023-08-19
https://t.co/Xv2Uu0fzkv,1362083047785439239,34507480,29.0,2.0,5.0,70847,12043,2468,5203,SC-SCSA_PLUS,2023-08-19
"Go nuts! #ChipNDaleParkLife, an Original Series, starts streaming July 23 on #DisneyPlus. https://t.co/epMXyYt6ve",1364666742916583427,985916593065476096,29.0,3.0,5.0,1200,198,29,74,SC-SCSA_PLUS,2023-08-19
"In 2020, The Old Guard made Gina Prince-Bythewood the first Black woman to direct a superhero movie. https://t.co/Lygi2vWknf",1367521202042933249,16573941,29.0,4.0,4.0,643,55,16,4,SC-SCSA_PLUS,2023-08-19
@accessonline @theJackMessina @HollyTaylor97 @Misspkc @jeff_rake @JR8Ramirez @lunablaise @JoshDallas @melissaroxburgh There's more to be revealed. #Manifest Season 3 premieres April 1 on NBC. https://t.co/5LAIY78d0k,1367300793485828097,26585095,29.0,5.0,4.0,96,29,3,9,SC-SCSA_PLUS,2023-08-19
"@ava @luluwang @PattyJenks @Martha_Coolidge @BarbraStreisand @TheMaryLambert
@MiraPagliNair @JulieDash @big_pix @IamDeepaMehta @cdunye @emeraldfennell @ReginaKing @CathyYan @kasi_lemmons",1369075493753020420,17602896,29.0,6.0,5.0,23,2,0,0,SC-SCSA_PLUS,2023-08-19
"@joanchenchong @GPBmadeit @C_Hardwicke @lenadunham @Miranda_July @VeraFarmiga @DirSusanneBier @PhyllidaLloyd @AmmaAsante
@mimi_leder @Almaharel @oliviawilde",1369075561981566976,17602896,29.0,7.0,5.0,19,1,0,0,SC-SCSA_PLUS,2023-08-19
@psb_dc @stessacohen @AHAHibbard @jhnrbry I just let my 10-yr-old daughter “help” me cook breakfast and I thought in my head: I am going to run screaming through the hills. Naked and free. And alone.,1248277743118086144,5391882,29.0,8.0,3.0,3,0,3,0,SC-SCSA_PLUS,2023-08-19
@saralobkovich @everywhereist @kristy Mazel tov!!!,1369169111478005763,6527972,29.0,9.0,3.0,1,0,0,0,SC-SCSA_PLUS,2023-08-19
@jhnrbry @stessacohen @psb_dc @AHAHibbard And yet.,1248251408333172738,5391882,29.0,10.0,3.0,3,0,1,0,SC-SCSA_PLUS,2023-08-19
"when a man is laughing quickly ask him “what’s funny? ??” men should never laugh, in fact they are not allowed to enjoy things at all!!!",1366184948244176899,225540697,29.0,1.0,3.0,20312,3623,78,207,CS-SCSA_PLUS,2023-08-19
Hard working boys right there ? @chipgaines https://t.co/5XcZNpxUBW,1331046811704958985,600435408,29.0,2.0,3.0,5001,29,46,9,CS-SCSA_PLUS,2023-08-19
"After lots of bloopers and LOTS of butter, we finally have ourselves a cooking show folks! Magnolia Table will be premiering January 4th on @discoveryplus! @magnolianetwork #MagnoliaTable https://t.co/IkxErEbIpp",1341859235756453889,600435408,29.0,3.0,3.0,3307,140,85,29,CS-SCSA_PLUS,2023-08-19
"@BrandonMcCann_ @chipgaines Yes! I love this!! Perhaps a lagoon quartz, Calcutta sienna quartz, or a honed Carrera marble! It's looking good ?",1250915381646176262,600435408,29.0,4.0,3.0,1104,3,4,1,CS-SCSA_PLUS,2023-08-19
A tasty new pantry recipe for you to try: https://t.co/vwwHAV3EHP https://t.co/ZT0IMqOIIl,1261295911185068033,34097876,29.0,5.0,4.0,80,14,2,1,CS-SCSA_PLUS,2023-08-19
"Tonight I'm hosting a virtual cocktail hour with a very special guest: Furbergagurgle.

Tonight. 5PM MDT. Theme: Marlo Couture. We are celebrating wild, confusing, and extraordinary style.

I will send out the Google Meet link 10 minutes before. Any and all welcome. ??? https://t.co/ZQEaSmuD9e",1245049389250273280,5391882,29.0,6.0,3.0,37,2,0,0,CS-SCSA_PLUS,2023-08-19
